id,ECO_NAME,feature_x,feature_y,BIOME ID,Carbon Storage Trees - kg per Tree,Carbon Storage Rooftops - kg per m2^2,Oxygen Trees - kg / tree,Oxygen Rooftops - kg / m2,Carbon Dioxide Cars - kg / car,Urban Cooling Trees - Kelvin / tree,Urban Cooling Rooftops - Kelvin / m2^2
1246,Guinean forest-savanna mosaic,"-14,257,560,285,822,600","10,471,287,713,387,500",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1247,Guinean forest-savanna mosaic,"7,225,110,196,258,210","8,079,504,006,290,690",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1248,Guinean forest-savanna mosaic,"6,518,201,243,318,500","9,263,905,876,109,130",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1249,East Sudanian savanna,"28,141,960,709,724,600","8,294,029,190,119,010",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1250,East Sudanian savanna,"14,986,969,543,907,300","7,386,194,018,881,790",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1251,East Sudanian savanna,"20,782,772,235,562,400","7,757,424,179,574,150",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1252,East Sudanian savanna,"17,862,976,633,315,400","6,440,464,141,290,850",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1253,East Sudanian savanna,"21,086,378,059,084,600","10,072,954,986,053,900",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1254,Victoria Basin forest-savanna mosaic,"32,801,558,293,554,300","2,442,834,410,371,760",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1255,Mindanao-Eastern Visayas rain forests,"126,257,931,562,334,000","8,325,888,698,922,930",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1256,Northern Congolian forest-savanna mosaic,"14,463,810,164,959,400","4,667,604,462,621,750",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1257,Northern Congolian forest-savanna mosaic,"13,752,868,138,676,800","6,909,867,037,683,350",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1258,Northern Congolian forest-savanna mosaic,"25,237,014,315,696,500","5,117,490,521,818,020",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1259,Northern Congolian forest-savanna mosaic,"30,452,754,259,452,300","2,592,412,711,025,410",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1260,Northern Congolian forest-savanna mosaic,"20,162,415,247,301,000","5,256,951,210,358,870",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1261,Northern Congolian forest-savanna mosaic,"14,843,336,263,313,000","7,849,320,837,441,760",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1262,Nigerian lowland forests,"5,696,447,119,101,600","6,641,603,879,319,180",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1263,Northwestern Congolian lowland forests,"12,638,998,395,319,200",0.47519358,1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1264,Northwestern Congolian lowland forests,"11,975,403,472,297,100","5,121,768,844,552,980",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1265,Northwestern Congolian lowland forests,"17,288,707,503,698,200","3,231,760,324,012,320",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1266,Northwestern Congolian lowland forests,"15,507,234,581,730,900",-0.370574897,1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1267,Lake,"31,862,932,557,419,000","-1,258,297,963,889,030",98,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1268,Northern Acacia-Commiphora bushlands and thickets,"35,718,824,164,036,400","-1,225,707,753,044,340",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1269,Northern Acacia-Commiphora bushlands and thickets,"36,031,558,885,057,900",0.645003055,7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1270,Northern Acacia-Commiphora bushlands and thickets,"36,698,259,620,571,000",0.810706996,7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1271,Angolan scarp savanna and woodlands,"13,749,878,557,569,400","-10,419,290,968,555,100",10,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1272,Eastern Guinean forests,"-1,183,540,209,979,440","6,046,601,624,119,650",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1273,Borneo lowland rain forests,"110,554,655,979,934,000","-2,030,266,152,589,120",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1274,Borneo lowland rain forests,"115,639,405,100,174,000","5,084,326,045,596,730",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1275,Borneo lowland rain forests,"116,375,798,377,108,000","3,533,606,482,806,260",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1276,Peninsular Malaysian rain forests,"102,197,743,339,743,000","4,895,665,355,416,500",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1277,Northeastern Congolian lowland forests,"25,995,245,879,225,800","-2,677,359,396,682,550",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1278,Northeastern Congolian lowland forests,"25,236,870,717,539,100","3,760,453,164,865,250",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1279,Northeastern Congolian lowland forests,"28,870,852,172,543,500","1,646,600,628,269,590",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1280,Northeastern Congolian lowland forests,"27,739,834,675,452,300","-3,043,247,289,174,370",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1281,Southeastern Papuan rain forests,"150,026,325,834,314,000","-10,510,172,229,417,900",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1282,Masai xeric grasslands and shrublands,"38,850,887,518,690,700","1,165,928,691,844,370",13,0.3,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
1283,Southern Acacia-Commiphora bushlands and thickets,"32,893,681,700,892,300","-3,671,569,449,691,460",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1284,Southern Congolian forest-savanna mosaic,"21,375,207,769,140,500","-7,927,893,810,956,110",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1285,Southern Congolian forest-savanna mosaic,"16,869,353,339,150,100","-2,338,953,294,308,050",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1286,Southern Congolian forest-savanna mosaic,"20,050,145,946,156,700","-6,172,168,381,402,550",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1287,Southern Congolian forest-savanna mosaic,"22,860,675,663,022,000","-4,749,864,046,735,950",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1288,Southern Congolian forest-savanna mosaic,"17,074,747,343,380,000","-6,913,598,962,020,990",7,1,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
1289,Sumatran lowland rain forests,"102,809,689,112,281,000","-2,436,308,549,655,090",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1290,Sumatran lowland rain forests,"102,000,230,269,911,000",-0.75800429,1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1291,North Island temperate forests,"174,603,790,914,642,000","-39,736,288,787,697,800",4,0.3,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
1292,Tirari-Sturt stony desert,"138,684,539,141,666,000","-30,745,394,788,809,400",13,0.3,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
1293,Tirari-Sturt stony desert,"138,233,640,888,777,000","-29,604,347,356,038,100",13,0.3,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
1294,Tirari-Sturt stony desert,"142,084,109,136,044,000","-30,853,464,995,441,600",13,0.3,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
1295,Tirari-Sturt stony desert,"133,903,961,766,348,000","-30,030,575,390,845,800",13,0.3,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
1296,Borneo montane rain forests,"116,286,375,262,605,000","1,111,773,087,370,590",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1297,Atlantic Equatorial coastal forests,"12,935,480,656,243,000","-4,815,488,836,582,360",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1298,Atlantic Equatorial coastal forests,"9,733,906,243,225,590",-0.905952055,1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1299,Pilbara shrublands,"120,612,016,175,779,000","-22,826,488,456,395,900",13,0.3,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
1300,Pilbara shrublands,"120,194,887,936,910,000","-21,436,162,795,216,300",13,0.3,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
1301,Sumatran peat swamp forests,"101,053,756,382,170,000","1,269,062,160,945,180",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1302,Eastern Congolian swamp forests,"20,961,556,447,715,600",0.581285967,1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1303,Madagascar lowland forests,"48,630,303,333,329,300","-18,852,444,955,959,400",1,0.1,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
1304,Central Ranges xeric scrub,"132,772,455,496,950,000","-26,582,660,400,171,800",13,0.3,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
1305,Central Ranges xeric scrub,"134,311,859,582,174,000","-23,219,548,529,516,900",13,0.3,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
1306,Central Ranges xeric scrub,"128,431,182,366,577,000","-24,069,192,209,445,300",13,0.3,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
